wavelength,d1,d1,d1,d7,d7,d7,p2,p2,p2,l4,l4,l4,p8,p8,p8,d3,d3,d3,d8,d8,d8,l3,l3,l3,l7,l7,l7,l5,l5,l5,d4,d4,d4,l6,l6,l6,l2,l2,l2,l10,l10,l10,h7,h7,h7,h8,h8,h8,p5,p5,p5,h1,h1,h1,p7,p7,p7,l9,l9,l9,p10,p10,p10,l8,l8,l8,d2,d2,d2,h9,h9,h9,p6,p6,p6,d5,d5,d5,h4,h4,h4,h6,h6,h6,h10,h10,h10
683,0.036356321,0.134356321,0.035356321,-0.050643679,0.047356321,-0.033643679,0.071356321,-0.051643679,0.102356321,-0.059643679,-0.020643679,-0.122643679,0.006356321,0.001356321,-0.035643679,-0.105643679,-0.041643679,-0.042643679,-0.044643679,-0.053643679,-0.009643679,-0.035643679,0.015356321,-0.092643679,0.005356321,-0.067643679,-0.046643679,-0.119643679,0.023356321,-0.056643679,0.000356321,-0.089643679,-0.086643679,-0.062643679,0.040356321,-0.113643679,-0.066643679,-0.028643679,-0.014643679,0.129356321,0.118356321,-0.029643679,0.075356321,-0.087643679,0.002356321,-0.084643679,-0.005643679,-0.100643679,0.135356321,0.023356321,0.117356321,-0.048643679,0.067356321,-0.005643679,0.147356321,-0.070643679,0.056356321,-0.013643679,0.073356321,-0.090643679,0.072356321,-0.050643679,0.096356321,0.067356321,0.059356321,0.030356321,0.141356321,-0.089643679,0.064356321,-0.043643679,0.074356321,-0.087643679,0.281356321,0.085356321,0.300356321,0.216356321,0.237356321,0.141356321,0.215356321,0.003356321,0.230356321,0.042356321,0.205356321,-0.065643679,0.179356321,0.279356321,0.370356321
684,0.030689655,0.125689655,0.026689655,-0.057310345,0.039689655,-0.039310345,0.061689655,-0.060310345,0.093689655,-0.065310345,-0.026310345,-0.128310345,-0.001310345,-0.006310345,-0.041310345,-0.111310345,-0.047310345,-0.048310345,-0.048310345,-0.057310345,-0.013310345,-0.042310345,0.008689655,-0.097310345,-0.002310345,-0.073310345,-0.051310345,-0.124310345,0.017689655,-0.060310345,-0.001310345,-0.091310345,-0.089310345,-0.067310345,0.035689655,-0.116310345,-0.072310345,-0.036310345,-0.021310345,0.124689655,0.114689655,-0.033310345,0.071689655,-0.092310345,-0.002310345,-0.089310345,-0.010310345,-0.104310345,0.121689655,0.010689655,0.104689655,-0.053310345,0.061689655,-0.011310345,0.135689655,-0.078310345,0.046689655,-0.018310345,0.067689655,-0.096310345,0.064689655,-0.056310345,0.087689655,0.061689655,0.053689655,0.024689655,0.136689655,-0.092310345,0.060689655,-0.049310345,0.069689655,-0.092310345,0.269689655,0.075689655,0.289689655,0.208689655,0.227689655,0.134689655,0.211689655,-0.000310345,0.226689655,0.037689655,0.200689655,-0.070310345,0.172689655,0.274689655,0.364689655
685,0.022689655,0.117689655,0.017689655,-0.067310345,0.031689655,-0.047310345,0.052689655,-0.071310345,0.082689655,-0.070310345,-0.032310345,-0.134310345,-0.009310345,-0.012310345,-0.049310345,-0.115310345,-0.052310345,-0.055310345,-0.053310345,-0.062310345,-0.018310345,-0.048310345,0.003689655,-0.103310345,-0.008310345,-0.080310345,-0.059310345,-0.128310345,0.014689655,-0.064310345,-0.005310345,-0.095310345,-0.092310345,-0.072310345,0.030689655,-0.120310345,-0.079310345,-0.043310345,-0.029310345,0.119689655,0.109689655,-0.036310345,0.066689655,-0.097310345,-0.008310345,-0.094310345,-0.014310345,-0.108310345,0.107689655,-0.003310345,0.089689655,-0.057310345,0.058689655,-0.014310345,0.126689655,-0.089310345,0.035689655,-0.024310345,0.061689655,-0.101310345,0.056689655,-0.064310345,0.079689655,0.055689655,0.047689655,0.017689655,0.133689655,-0.096310345,0.056689655,-0.053310345,0.065689655,-0.097310345,0.259689655,0.062689655,0.277689655,0.200689655,0.221689655,0.126689655,0.208689655,-0.003310345,0.222689655,0.033689655,0.196689655,-0.074310345,0.167689655,0.268689655,0.358689655
686,0.018356321,0.112356321,0.013356321,-0.071643679,0.027356321,-0.052643679,0.046356321,-0.077643679,0.077356321,-0.074643679,-0.036643679,-0.138643679,-0.012643679,-0.017643679,-0.053643679,-0.119643679,-0.057643679,-0.059643679,-0.055643679,-0.064643679,-0.020643679,-0.053643679,-0.000643679,-0.107643679,-0.011643679,-0.083643679,-0.064643679,-0.131643679,0.011356321,-0.067643679,-0.008643679,-0.097643679,-0.095643679,-0.074643679,0.027356321,-0.124643679,-0.083643679,-0.047643679,-0.032643679,0.118356321,0.107356321,-0.039643679,0.062356321,-0.101643679,-0.010643679,-0.096643679,-0.016643679,-0.110643679,0.099356321,-0.011643679,0.079356321,-0.059643679,0.056356321,-0.018643679,0.119356321,-0.095643679,0.030356321,-0.027643679,0.060356321,-0.103643679,0.052356321,-0.069643679,0.075356321,0.051356321,0.042356321,0.014356321,0.131356321,-0.099643679,0.053356321,-0.057643679,0.061356321,-0.100643679,0.253356321,0.056356321,0.269356321,0.196356321,0.215356321,0.121356321,0.206356321,-0.005643679,0.220356321,0.030356321,0.196356321,-0.076643679,0.164356321,0.265356321,0.357356321
687,0.015022988,0.108022988,0.009022988,-0.076977012,0.023022988,-0.057977012,0.040022988,-0.082977012,0.072022988,-0.077977012,-0.040977012,-0.142977012,-0.017977012,-0.020977012,-0.057977012,-0.124977012,-0.061977012,-0.062977012,-0.058977012,-0.067977012,-0.022977012,-0.057977012,-0.004977012,-0.112977012,-0.016977012,-0.088977012,-0.068977012,-0.134977012,0.008022988,-0.070977012,-0.011977012,-0.100977012,-0.098977012,-0.077977012,0.026022988,-0.126977012,-0.088977012,-0.050977012,-0.036977012,0.115022988,0.104022988,-0.042977012,0.059022988,-0.104977012,-0.013977012,-0.099977012,-0.019977012,-0.113977012,0.092022988,-0.018977012,0.071022988,-0.062977012,0.053022988,-0.020977012,0.114022988,-0.101977012,0.025022988,-0.030977012,0.057022988,-0.106977012,0.047022988,-0.074977012,0.070022988,0.047022988,0.039022988,0.010022988,0.127022988,-0.101977012,0.050022988,-0.060977012,0.058022988,-0.103977012,0.248022988,0.049022988,0.264022988,0.192022988,0.210022988,0.117022988,0.205022988,-0.008977012,0.219022988,0.027022988,0.194022988,-0.079977012,0.161022988,0.261022988,0.354022988
688,0.013356321,0.105356321,0.007356321,-0.079643679,0.020356321,-0.060643679,0.036356321,-0.087643679,0.069356321,-0.079643679,-0.042643679,-0.143643679,-0.019643679,-0.022643679,-0.059643679,-0.128643679,-0.062643679,-0.064643679,-0.059643679,-0.068643679,-0.023643679,-0.059643679,-0.006643679,-0.114643679,-0.017643679,-0.090643679,-0.070643679,-0.135643679,0.006356321,-0.071643679,-0.011643679,-0.100643679,-0.098643679,-0.078643679,0.024356321,-0.127643679,-0.089643679,-0.051643679,-0.038643679,0.113356321,0.103356321,-0.044643679,0.058356321,-0.105643679,-0.015643679,-0.100643679,-0.020643679,-0.114643679,0.088356321,-0.023643679,0.068356321,-0.064643679,0.052356321,-0.022643679,0.110356321,-0.105643679,0.020356321,-0.032643679,0.055356321,-0.108643679,0.044356321,-0.076643679,0.067356321,0.045356321,0.037356321,0.008356321,0.126356321,-0.102643679,0.048356321,-0.061643679,0.057356321,-0.103643679,0.245356321,0.046356321,0.262356321,0.188356321,0.208356321,0.115356321,0.203356321,-0.008643679,0.217356321,0.027356321,0.192356321,-0.080643679,0.159356321,0.259356321,0.351356321
689,0.009356321,0.102356321,0.003356321,-0.082643679,0.017356321,-0.062643679,0.032356321,-0.090643679,0.064356321,-0.081643679,-0.044643679,-0.146643679,-0.022643679,-0.026643679,-0.061643679,-0.129643679,-0.065643679,-0.066643679,-0.060643679,-0.069643679,-0.025643679,-0.060643679,-0.009643679,-0.116643679,-0.020643679,-0.092643679,-0.073643679,-0.136643679,0.005356321,-0.073643679,-0.012643679,-0.101643679,-0.100643679,-0.080643679,0.022356321,-0.129643679,-0.092643679,-0.056643679,-0.041643679,0.113356321,0.101356321,-0.044643679,0.055356321,-0.108643679,-0.017643679,-0.101643679,-0.021643679,-0.116643679,0.081356321,-0.029643679,0.062356321,-0.065643679,0.050356321,-0.023643679,0.106356321,-0.108643679,0.017356321,-0.034643679,0.052356321,-0.110643679,0.042356321,-0.079643679,0.063356321,0.042356321,0.033356321,0.006356321,0.123356321,-0.102643679,0.048356321,-0.063643679,0.055356321,-0.105643679,0.238356321,0.041356321,0.257356321,0.186356321,0.206356321,0.110356321,0.200356321,-0.010643679,0.215356321,0.025356321,0.190356321,-0.082643679,0.156356321,0.260356321,0.348356321
690,0.007022988,0.100022988,0.002022988,-0.083977012,0.016022988,-0.063977012,0.030022988,-0.091977012,0.063022988,-0.081977012,-0.044977012,-0.146977012,-0.023977012,-0.025977012,-0.062977012,-0.130977012,-0.066977012,-0.067977012,-0.060977012,-0.070977012,-0.026977012,-0.061977012,-0.009977012,-0.117977012,-0.021977012,-0.093977012,-0.074977012,-0.138977012,0.004022988,-0.073977012,-0.011977012,-0.101977012,-0.099977012,-0.081977012,0.021022988,-0.128977012,-0.094977012,-0.056977012,-0.042977012,0.110022988,0.101022988,-0.044977012,0.055022988,-0.108977012,-0.018977012,-0.101977012,-0.021977012,-0.115977012,0.080022988,-0.032977012,0.058022988,-0.066977012,0.049022988,-0.023977012,0.103022988,-0.109977012,0.015022988,-0.034977012,0.052022988,-0.110977012,0.041022988,-0.080977012,0.062022988,0.041022988,0.033022988,0.004022988,0.123022988,-0.102977012,0.047022988,-0.064977012,0.055022988,-0.105977012,0.237022988,0.039022988,0.255022988,0.184022988,0.203022988,0.109022988,0.199022988,-0.011977012,0.215022988,0.024022988,0.189022988,-0.082977012,0.156022988,0.257022988,0.348022988
691,0.007356321,0.097356321,0.000356321,-0.085643679,0.015356321,-0.065643679,0.028356321,-0.093643679,0.061356321,-0.082643679,-0.045643679,-0.147643679,-0.025643679,-0.028643679,-0.064643679,-0.131643679,-0.067643679,-0.069643679,-0.061643679,-0.071643679,-0.027643679,-0.063643679,-0.011643679,-0.117643679,-0.023643679,-0.095643679,-0.074643679,-0.138643679,0.004356321,-0.074643679,-0.013643679,-0.102643679,-0.100643679,-0.081643679,0.020356321,-0.130643679,-0.095643679,-0.058643679,-0.043643679,0.109356321,0.100356321,-0.045643679,0.054356321,-0.109643679,-0.020643679,-0.102643679,-0.022643679,-0.116643679,0.076356321,-0.034643679,0.056356321,-0.067643679,0.049356321,-0.024643679,0.102356321,-0.111643679,0.013356321,-0.035643679,0.050356321,-0.111643679,0.037356321,-0.083643679,0.060356321,0.039356321,0.032356321,0.003356321,0.122356321,-0.103643679,0.046356321,-0.065643679,0.054356321,-0.107643679,0.234356321,0.037356321,0.253356321,0.181356321,0.202356321,0.108356321,0.200356321,-0.012643679,0.212356321,0.023356321,0.188356321,-0.082643679,0.155356321,0.256356321,0.346356321
692,0.005689655,0.096689655,-0.000310345,-0.086310345,0.014689655,-0.066310345,0.026689655,-0.094310345,0.059689655,-0.083310345,-0.045310345,-0.147310345,-0.026310345,-0.029310345,-0.066310345,-0.131310345,-0.068310345,-0.069310345,-0.062310345,-0.071310345,-0.027310345,-0.064310345,-0.011310345,-0.118310345,-0.025310345,-0.096310345,-0.075310345,-0.137310345,0.003689655,-0.074310345,-0.015310345,-0.104310345,-0.100310345,-0.082310345,0.020689655,-0.130310345,-0.095310345,-0.059310345,-0.045310345,0.108689655,0.098689655,-0.045310345,0.053689655,-0.109310345,-0.020310345,-0.103310345,-0.023310345,-0.116310345,0.072689655,-0.036310345,0.053689655,-0.067310345,0.048689655,-0.025310345,0.100689655,-0.113310345,0.010689655,-0.035310345,0.050689655,-0.112310345,0.036689655,-0.084310345,0.058689655,0.038689655,0.030689655,0.002689655,0.120689655,-0.105310345,0.044689655,-0.065310345,0.053689655,-0.107310345,0.231689655,0.035689655,0.251689655,0.181689655,0.201689655,0.106689655,0.198689655,-0.012310345,0.212689655,0.022689655,0.186689655,-0.082310345,0.153689655,0.256689655,0.344689655
693,0.003689655,0.093689655,-0.002310345,-0.087310345,0.011689655,-0.068310345,0.023689655,-0.097310345,0.055689655,-0.085310345,-0.047310345,-0.149310345,-0.029310345,-0.032310345,-0.066310345,-0.133310345,-0.070310345,-0.071310345,-0.063310345,-0.073310345,-0.028310345,-0.066310345,-0.013310345,-0.120310345,-0.026310345,-0.097310345,-0.077310345,-0.138310345,0.001689655,-0.076310345,-0.016310345,-0.105310345,-0.101310345,-0.084310345,0.018689655,-0.133310345,-0.098310345,-0.061310345,-0.047310345,0.106689655,0.097689655,-0.047310345,0.050689655,-0.111310345,-0.022310345,-0.105310345,-0.024310345,-0.118310345,0.070689655,-0.040310345,0.050689655,-0.069310345,0.046689655,-0.027310345,0.097689655,-0.116310345,0.008689655,-0.038310345,0.048689655,-0.113310345,0.034689655,-0.084310345,0.055689655,0.036689655,0.029689655,0.000689655,0.119689655,-0.106310345,0.044689655,-0.068310345,0.051689655,-0.109310345,0.230689655,0.032689655,0.245689655,0.179689655,0.198689655,0.104689655,0.197689655,-0.013310345,0.210689655,0.021689655,0.185689655,-0.084310345,0.151689655,0.255689655,0.343689655
694,0.004356321,0.094356321,-0.003643679,-0.087643679,0.012356321,-0.068643679,0.024356321,-0.098643679,0.056356321,-0.084643679,-0.048643679,-0.148643679,-0.027643679,-0.031643679,-0.067643679,-0.132643679,-0.070643679,-0.070643679,-0.064643679,-0.072643679,-0.027643679,-0.064643679,-0.013643679,-0.119643679,-0.025643679,-0.098643679,-0.077643679,-0.139643679,0.001356321,-0.075643679,-0.015643679,-0.103643679,-0.101643679,-0.083643679,0.019356321,-0.132643679,-0.096643679,-0.061643679,-0.046643679,0.107356321,0.098356321,-0.045643679,0.050356321,-0.110643679,-0.021643679,-0.103643679,-0.024643679,-0.119643679,0.070356321,-0.040643679,0.048356321,-0.068643679,0.045356321,-0.026643679,0.097356321,-0.116643679,0.008356321,-0.038643679,0.049356321,-0.113643679,0.035356321,-0.084643679,0.056356321,0.036356321,0.029356321,0.000356321,0.120356321,-0.105643679,0.044356321,-0.066643679,0.052356321,-0.109643679,0.231356321,0.033356321,0.247356321,0.178356321,0.198356321,0.104356321,0.197356321,-0.012643679,0.211356321,0.021356321,0.186356321,-0.083643679,0.152356321,0.253356321,0.344356321
695,0.003356321,0.094356321,-0.003643679,-0.088643679,0.012356321,-0.069643679,0.024356321,-0.099643679,0.055356321,-0.086643679,-0.048643679,-0.150643679,-0.028643679,-0.033643679,-0.067643679,-0.134643679,-0.070643679,-0.071643679,-0.064643679,-0.072643679,-0.029643679,-0.065643679,-0.012643679,-0.121643679,-0.025643679,-0.098643679,-0.077643679,-0.139643679,0.001356321,-0.076643679,-0.014643679,-0.104643679,-0.102643679,-0.083643679,0.018356321,-0.132643679,-0.097643679,-0.061643679,-0.047643679,0.106356321,0.097356321,-0.046643679,0.051356321,-0.112643679,-0.021643679,-0.105643679,-0.024643679,-0.118643679,0.069356321,-0.042643679,0.047356321,-0.068643679,0.046356321,-0.028643679,0.096356321,-0.117643679,0.007356321,-0.038643679,0.048356321,-0.113643679,0.033356321,-0.085643679,0.055356321,0.036356321,0.028356321,-0.000643679,0.120356321,-0.106643679,0.044356321,-0.067643679,0.051356321,-0.109643679,0.229356321,0.031356321,0.246356321,0.177356321,0.198356321,0.103356321,0.196356321,-0.013643679,0.211356321,0.020356321,0.187356321,-0.083643679,0.153356321,0.254356321,0.346356321
696,0.004022988,0.094022988,-0.004977012,-0.089977012,0.011022988,-0.069977012,0.023022988,-0.099977012,0.055022988,-0.086977012,-0.048977012,-0.151977012,-0.028977012,-0.031977012,-0.067977012,-0.135977012,-0.070977012,-0.071977012,-0.064977012,-0.072977012,-0.029977012,-0.066977012,-0.012977012,-0.122977012,-0.025977012,-0.099977012,-0.078977012,-0.140977012,0.001022988,-0.077977012,-0.014977012,-0.106977012,-0.102977012,-0.084977012,0.019022988,-0.132977012,-0.099977012,-0.061977012,-0.047977012,0.107022988,0.096022988,-0.047977012,0.050022988,-0.113977012,-0.021977012,-0.105977012,-0.023977012,-0.117977012,0.067022988,-0.044977012,0.047022988,-0.068977012,0.047022988,-0.026977012,0.095022988,-0.117977012,0.007022988,-0.039977012,0.049022988,-0.114977012,0.034022988,-0.086977012,0.054022988,0.036022988,0.027022988,-0.000977012,0.119022988,-0.106977012,0.042022988,-0.067977012,0.050022988,-0.109977012,0.228022988,0.030022988,0.247022988,0.176022988,0.199022988,0.103022988,0.197022988,-0.013977012,0.211022988,0.020022988,0.187022988,-0.083977012,0.152022988,0.252022988,0.345022988
697,0.002689655,0.095689655,-0.005310345,-0.091310345,0.010689655,-0.072310345,0.022689655,-0.103310345,0.054689655,-0.088310345,-0.049310345,-0.155310345,-0.028310345,-0.031310345,-0.068310345,-0.138310345,-0.073310345,-0.074310345,-0.066310345,-0.074310345,-0.029310345,-0.069310345,-0.015310345,-0.124310345,-0.026310345,-0.101310345,-0.081310345,-0.144310345,-0.000310345,-0.080310345,-0.016310345,-0.107310345,-0.106310345,-0.086310345,0.019689655,-0.135310345,-0.102310345,-0.062310345,-0.050310345,0.106689655,0.094689655,-0.051310345,0.048689655,-0.117310345,-0.023310345,-0.107310345,-0.026310345,-0.120310345,0.067689655,-0.046310345,0.044689655,-0.068310345,0.046689655,-0.029310345,0.093689655,-0.121310345,0.005689655,-0.041310345,0.048689655,-0.115310345,0.032689655,-0.089310345,0.052689655,0.035689655,0.025689655,-0.001310345,0.118689655,-0.106310345,0.041689655,-0.069310345,0.049689655,-0.110310345,0.227689655,0.027689655,0.245689655,0.174689655,0.197689655,0.102689655,0.196689655,-0.014310345,0.210689655,0.018689655,0.188689655,-0.085310345,0.151689655,0.251689655,0.344689655
698,0.002356321,0.097356321,-0.004643679,-0.091643679,0.011356321,-0.071643679,0.023356321,-0.103643679,0.055356321,-0.088643679,-0.048643679,-0.156643679,-0.026643679,-0.029643679,-0.067643679,-0.138643679,-0.074643679,-0.073643679,-0.066643679,-0.074643679,-0.028643679,-0.068643679,-0.013643679,-0.125643679,-0.023643679,-0.101643679,-0.082643679,-0.146643679,-0.001643679,-0.080643679,-0.015643679,-0.108643679,-0.107643679,-0.085643679,0.020356321,-0.136643679,-0.103643679,-0.060643679,-0.049643679,0.107356321,0.094356321,-0.052643679,0.049356321,-0.117643679,-0.022643679,-0.108643679,-0.025643679,-0.121643679,0.068356321,-0.046643679,0.045356321,-0.066643679,0.049356321,-0.028643679,0.094356321,-0.122643679,0.007356321,-0.042643679,0.051356321,-0.116643679,0.033356321,-0.089643679,0.054356321,0.036356321,0.026356321,-0.001643679,0.120356321,-0.106643679,0.042356321,-0.068643679,0.051356321,-0.110643679,0.230356321,0.026356321,0.247356321,0.174356321,0.197356321,0.103356321,0.196356321,-0.012643679,0.212356321,0.019356321,0.190356321,-0.084643679,0.152356321,0.252356321,0.346356321
699,0.001356321,0.096356321,-0.003643679,-0.091643679,0.011356321,-0.071643679,0.023356321,-0.104643679,0.053356321,-0.088643679,-0.047643679,-0.155643679,-0.027643679,-0.030643679,-0.067643679,-0.138643679,-0.074643679,-0.073643679,-0.066643679,-0.074643679,-0.029643679,-0.068643679,-0.014643679,-0.125643679,-0.024643679,-0.101643679,-0.082643679,-0.144643679,-0.002643679,-0.080643679,-0.016643679,-0.108643679,-0.106643679,-0.085643679,0.022356321,-0.136643679,-0.102643679,-0.061643679,-0.050643679,0.108356321,0.093356321,-0.051643679,0.048356321,-0.116643679,-0.021643679,-0.108643679,-0.025643679,-0.121643679,0.068356321,-0.046643679,0.045356321,-0.067643679,0.049356321,-0.029643679,0.095356321,-0.121643679,0.007356321,-0.041643679,0.051356321,-0.115643679,0.032356321,-0.090643679,0.054356321,0.036356321,0.026356321,-0.001643679,0.120356321,-0.106643679,0.042356321,-0.068643679,0.051356321,-0.109643679,0.229356321,0.027356321,0.247356321,0.173356321,0.195356321,0.102356321,0.196356321,-0.013643679,0.212356321,0.019356321,0.190356321,-0.083643679,0.151356321,0.251356321,0.345356321
700,0.002356321,0.094356321,-0.004643679,-0.089643679,0.010356321,-0.071643679,0.022356321,-0.101643679,0.053356321,-0.087643679,-0.047643679,-0.149643679,-0.028643679,-0.030643679,-0.066643679,-0.135643679,-0.071643679,-0.072643679,-0.064643679,-0.072643679,-0.028643679,-0.066643679,-0.013643679,-0.121643679,-0.024643679,-0.099643679,-0.079643679,-0.140643679,0.000356321,-0.077643679,-0.014643679,-0.104643679,-0.102643679,-0.083643679,0.020356321,-0.132643679,-0.100643679,-0.062643679,-0.049643679,0.107356321,0.095356321,-0.047643679,0.049356321,-0.112643679,-0.021643679,-0.105643679,-0.024643679,-0.117643679,0.067356321,-0.046643679,0.044356321,-0.066643679,0.046356321,-0.028643679,0.093356321,-0.119643679,0.006356321,-0.038643679,0.049356321,-0.113643679,0.032356321,-0.088643679,0.052356321,0.035356321,0.025356321,-0.000643679,0.119356321,-0.104643679,0.043356321,-0.067643679,0.050356321,-0.108643679,0.227356321,0.029356321,0.245356321,0.175356321,0.198356321,0.102356321,0.195356321,-0.012643679,0.210356321,0.020356321,0.188356321,-0.083643679,0.150356321,0.252356321,0.344356321
701,-0.000643679,0.088356321,-0.006643679,-0.089643679,0.008356321,-0.070643679,0.020356321,-0.099643679,0.051356321,-0.085643679,-0.048643679,-0.145643679,-0.031643679,-0.034643679,-0.069643679,-0.132643679,-0.069643679,-0.071643679,-0.062643679,-0.071643679,-0.030643679,-0.065643679,-0.015643679,-0.119643679,-0.028643679,-0.098643679,-0.078643679,-0.137643679,0.001356321,-0.076643679,-0.014643679,-0.102643679,-0.099643679,-0.084643679,0.016356321,-0.131643679,-0.098643679,-0.063643679,-0.048643679,0.103356321,0.094356321,-0.046643679,0.049356321,-0.109643679,-0.022643679,-0.103643679,-0.024643679,-0.116643679,0.062356321,-0.045643679,0.041356321,-0.070643679,0.042356321,-0.028643679,0.091356321,-0.117643679,0.004356321,-0.037643679,0.046356321,-0.112643679,0.031356321,-0.085643679,0.051356321,0.033356321,0.025356321,-0.001643679,0.116356321,-0.107643679,0.041356321,-0.067643679,0.049356321,-0.110643679,0.221356321,0.028356321,0.239356321,0.174356321,0.193356321,0.100356321,0.192356321,-0.013643679,0.207356321,0.019356321,0.182356321,-0.085643679,0.149356321,0.252356321,0.339356321
702,0.000356321,0.087356321,-0.006643679,-0.088643679,0.009356321,-0.069643679,0.020356321,-0.098643679,0.050356321,-0.084643679,-0.048643679,-0.145643679,-0.031643679,-0.034643679,-0.068643679,-0.131643679,-0.069643679,-0.071643679,-0.062643679,-0.070643679,-0.028643679,-0.064643679,-0.014643679,-0.118643679,-0.028643679,-0.098643679,-0.077643679,-0.135643679,0.001356321,-0.075643679,-0.014643679,-0.101643679,-0.098643679,-0.084643679,0.015356321,-0.131643679,-0.096643679,-0.064643679,-0.049643679,0.103356321,0.092356321,-0.045643679,0.048356321,-0.108643679,-0.021643679,-0.102643679,-0.024643679,-0.116643679,0.061356321,-0.045643679,0.040356321,-0.071643679,0.041356321,-0.028643679,0.091356321,-0.117643679,0.003356321,-0.036643679,0.045356321,-0.112643679,0.029356321,-0.086643679,0.050356321,0.032356321,0.026356321,-0.002643679,0.115356321,-0.106643679,0.039356321,-0.068643679,0.049356321,-0.110643679,0.219356321,0.027356321,0.238356321,0.172356321,0.193356321,0.099356321,0.192356321,-0.014643679,0.206356321,0.018356321,0.181356321,-0.084643679,0.149356321,0.252356321,0.340356321
703,2.30E-05,0.086022988,-0.006977012,-0.089977012,0.008022988,-0.069977012,0.020022988,-0.099977012,0.050022988,-0.085977012,-0.048977012,-0.146977012,-0.031977012,-0.035977012,-0.069977012,-0.132977012,-0.069977012,-0.071977012,-0.063977012,-0.071977012,-0.029977012,-0.065977012,-0.015977012,-0.120977012,-0.028977012,-0.098977012,-0.079977012,-0.137977012,-0.000977012,-0.076977012,-0.015977012,-0.102977012,-0.099977012,-0.083977012,0.016022988,-0.131977012,-0.097977012,-0.064977012,-0.049977012,0.103022988,0.093022988,-0.045977012,0.047022988,-0.109977012,-0.021977012,-0.102977012,-0.024977012,-0.117977012,0.062022988,-0.046977012,0.040022988,-0.072977012,0.041022988,-0.028977012,0.089022988,-0.117977012,0.002022988,-0.037977012,0.046022988,-0.112977012,0.030022988,-0.087977012,0.049022988,0.032022988,0.026022988,-0.003977012,0.116022988,-0.107977012,0.039022988,-0.068977012,0.048022988,-0.110977012,0.219022988,0.026022988,0.240022988,0.172022988,0.193022988,0.098022988,0.192022988,-0.014977012,0.205022988,0.018022988,0.181022988,-0.084977012,0.149022988,0.251022988,0.342022988
704,-0.001310345,0.086689655,-0.007310345,-0.091310345,0.007689655,-0.071310345,0.019689655,-0.100310345,0.050689655,-0.086310345,-0.049310345,-0.148310345,-0.032310345,-0.036310345,-0.069310345,-0.134310345,-0.071310345,-0.072310345,-0.065310345,-0.073310345,-0.030310345,-0.067310345,-0.016310345,-0.121310345,-0.028310345,-0.100310345,-0.080310345,-0.138310345,-0.000310345,-0.078310345,-0.018310345,-0.104310345,-0.101310345,-0.084310345,0.015689655,-0.131310345,-0.099310345,-0.065310345,-0.050310345,0.101689655,0.093689655,-0.048310345,0.046689655,-0.111310345,-0.023310345,-0.105310345,-0.026310345,-0.118310345,0.060689655,-0.049310345,0.039689655,-0.072310345,0.041689655,-0.028310345,0.089689655,-0.120310345,0.002689655,-0.039310345,0.045689655,-0.114310345,0.028689655,-0.089310345,0.049689655,0.031689655,0.024689655,-0.003310345,0.115689655,-0.108310345,0.038689655,-0.069310345,0.046689655,-0.111310345,0.219689655,0.025689655,0.239689655,0.170689655,0.193689655,0.097689655,0.192689655,-0.014310345,0.205689655,0.017689655,0.180689655,-0.086310345,0.148689655,0.251689655,0.340689655
705,-0.000643679,0.088356321,-0.006643679,-0.089643679,0.008356321,-0.071643679,0.019356321,-0.100643679,0.051356321,-0.085643679,-0.048643679,-0.148643679,-0.031643679,-0.035643679,-0.068643679,-0.134643679,-0.071643679,-0.071643679,-0.063643679,-0.072643679,-0.029643679,-0.065643679,-0.013643679,-0.120643679,-0.027643679,-0.099643679,-0.079643679,-0.138643679,-0.000643679,-0.076643679,-0.014643679,-0.103643679,-0.100643679,-0.084643679,0.017356321,-0.131643679,-0.099643679,-0.063643679,-0.049643679,0.104356321,0.091356321,-0.047643679,0.048356321,-0.111643679,-0.022643679,-0.103643679,-0.024643679,-0.117643679,0.062356321,-0.047643679,0.039356321,-0.070643679,0.042356321,-0.028643679,0.088356321,-0.119643679,0.003356321,-0.039643679,0.046356321,-0.112643679,0.029356321,-0.088643679,0.050356321,0.032356321,0.025356321,-0.002643679,0.116356321,-0.106643679,0.040356321,-0.069643679,0.048356321,-0.108643679,0.222356321,0.026356321,0.238356321,0.173356321,0.192356321,0.098356321,0.192356321,-0.013643679,0.207356321,0.018356321,0.183356321,-0.084643679,0.149356321,0.251356321,0.338356321
